"season","week","team","season_type","opponent_team","completions","attempts","passing_yards","passing_tds","passing_interceptions","sacks_suffered","sack_yards_lost","sack_fumbles","sack_fumbles_lost","passing_air_yards","passing_yards_after_catch","passing_first_downs","passing_epa","passing_cpoe","passing_2pt_conversions","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_epa","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_epa","receiving_2pt_conversions","special_teams_tds","def_tackles_solo","def_tackles_with_assist","def_tackle_assists","def_tackles_for_loss","def_tackles_for_loss_yards","def_fumbles_forced","def_sacks","def_sack_yards","def_qb_hits","def_interceptions","def_interception_yards","def_pass_defended","def_tds","def_fumbles","def_safeties","misc_yards","fumble_recovery_own","fumble_recovery_yards_own","fumble_recovery_opp","fumble_recovery_yards_opp","fumble_recovery_tds","penalties","penalty_yards","timeouts","punt_returns","punt_return_yards","kickoff_returns","kickoff_return_yards","fg_made","fg_att","fg_missed","fg_blocked","fg_long","fg_pct","fg_made_0_19","fg_made_20_29","fg_made_30_39","fg_made_40_49","fg_made_50_59","fg_made_60_","fg_missed_0_19","fg_missed_20_29","fg_missed_30_39","fg_missed_40_49","fg_missed_50_59","fg_missed_60_","fg_made_list","fg_missed_list","fg_blocked_list","fg_made_distance","fg_missed_distance","fg_blocked_distance","pat_made","pat_att","pat_missed","pat_blocked","pat_pct","gwfg_made","gwfg_att","gwfg_missed","gwfg_blocked","gwfg_distance"
2024,8,"DET","REG","TEN",15,19,94,4,0,4,-33,2,0,68,76,9,-4.37782215814002,9.46389353937573,0,24,164,2,0,0,5,5.56175988301402,0,15,18,94,4,0,0,68,76,9,4.41377496302232,0,1,43,3,23,3,14,3,1,8,5,2,41,5,0,0,0,0,2,2,2,2,0,3,29,0,5,190,1,72,1,1,0,0,51,1,0,0,0,0,1,0,0,0,0,0,0,0,"51",NA,NA,51,0,0,7,7,0,0,1,0,0,0,0,0
2024,8,"GB","REG","JAX",18,27,252,1,1,1,0,0,0,278,120,11,6.02835749378185,4.3759403957261,0,39,170,2,0,0,9,-1.14355827692139,0,18,27,252,1,0,0,278,120,11,6.99320514171607,0,0,27,8,28,3,11,1,1,9,4,1,0,5,0,0,0,0,0,0,1,1,0,3,20,5,1,13,0,0,3,3,0,0,38,1,0,1,2,0,0,0,0,0,0,0,0,0,"31;38;24",NA,NA,93,0,0,3,3,0,0,1,1,1,0,0,24
2024,8,"HOU","REG","IND",25,37,285,1,0,2,-18,0,0,278,119,15,5.50370747311115,1.69548367460569,0,29,96,1,1,1,5,-10.2243722906569,0,25,36,285,1,0,0,278,119,15,10.2450979220479,0,0,32,5,15,6,39,1,5,35,9,1,10,10,0,0,0,0,0,0,1,1,0,5,30,2,2,23,2,78,3,3,0,0,35,1,0,0,3,0,0,0,0,0,0,0,0,0,"35;35;34",NA,NA,104,0,0,2,2,0,0,1,0,0,0,0,0
2024,8,"IND","REG","HOU",10,32,175,1,1,5,-35,1,1,489,89,7,-8.09227265038685,-24.7507436621574,0,26,163,1,1,0,12,2.42071364791184,0,10,31,175,1,0,0,489,89,7,-2.27998960081646,0,0,40,9,23,11,49,1,2,18,9,0,0,2,0,0,0,0,1,1,1,1,0,9,57,4,2,12,2,91,2,2,0,0,46,1,0,0,1,1,0,0,0,0,0,0,0,0,"46;37",NA,NA,83,0,0,2,2,0,0,1,0,0,0,0,0
2024,8,"JAX","REG","GB",21,32,308,2,1,1,-9,1,1,311,126,14,5.36896218381285,6.62497768799464,0,23,91,1,0,0,6,-1.93928409500592,0,21,30,308,2,0,0,311,126,14,10.2201266960474,0,0,37,3,31,5,9,0,1,0,4,1,0,1,0,0,0,0,1,2,0,0,0,8,59,6,2,17,2,51,2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,"39;47",NA,NA,86,0,0,3,3,0,0,1,0,0,0,0,0
2024,8,"KC","REG","LV",27,38,262,2,1,1,-10,0,0,254,104,17,10.5764199860139,6.30533243928637,0,29,82,1,0,0,5,-1.23300754430238,0,27,35,262,2,1,0,254,104,17,14.1291530009337,0,0,36,6,18,7,27,1,5,14,8,0,0,2,0,0,0,0,1,1,1,1,0,8,55,4,1,6,1,14,2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,"42;24",NA,NA,66,0,0,3,3,0,0,1,0,0,0,0,0
2024,8,"LA","REG","MIN",25,34,279,4,1,0,0,0,0,259,128,16,15.8902777265175,4.5420047991416,0,32,107,0,0,0,6,-6.21937297680415,0,25,34,279,4,0,0,259,128,16,15.8902777265175,0,0,26,7,21,4,20,0,3,28,6,0,0,0,0,0,1,0,0,0,0,0,0,6,40,3,1,4,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,4,4,0,0,1,0,0,0,0,0
2024,8,"LAC","REG","NO",20,32,279,2,0,3,-23,0,0,245,123,12,2.14943295525582,-3.1423940261205,0,29,122,1,1,0,7,-2.28151701408206,0,20,30,279,2,0,0,245,123,12,10.5560462872424,0,0,41,2,22,6,34,0,5,32,7,0,0,5,0,0,0,0,1,2,0,0,0,4,34,2,3,28,2,57,2,2,0,0,46,1,0,1,0,1,0,0,0,0,0,0,0,0,"46;29",NA,NA,75,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2024,8,"LV","REG","KC",24,30,209,2,0,5,-14,1,1,138,101,13,6.04688261405246,17.0723791475649,0,21,33,0,0,0,1,-9.91238265921129,0,24,27,209,2,0,0,138,101,13,19.3947376405428,0,0,33,5,35,3,12,0,1,10,3,1,12,4,0,0,0,0,0,0,0,0,0,5,32,6,1,17,0,0,2,2,0,0,54,1,0,0,1,0,1,0,0,0,0,0,0,0,"54;32",NA,NA,86,0,0,2,2,0,0,1,0,0,0,0,0
2024,8,"MIA","REG","ARI",28,38,234,1,0,1,-7,1,0,192,130,15,8.73197642838011,3.88230704947522,0,25,150,2,2,0,9,3.61199858898181,0,28,38,234,1,1,0,192,130,15,10.2317384953693,0,0,35,5,21,2,13,1,0,0,1,0,0,5,0,0,0,0,3,5,0,0,0,2,15,6,2,25,1,35,2,2,0,0,53,1,0,1,0,0,1,0,0,0,0,0,0,0,"53;25",NA,NA,78,0,0,3,3,0,0,1,0,0,0,0,0
2024,8,"MIN","REG","LA",18,25,240,2,0,3,-28,0,0,260,70,14,8.46824148462099,11.8198988230332,0,22,64,0,0,0,3,-3.17682548786979,0,18,23,240,2,0,0,260,70,14,16.0253633820865,0,0,31,9,31,6,8,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,9,50,4,1,6,0,0,2,2,0,0,35,1,0,1,1,0,0,0,0,0,0,0,0,0,"23;35",NA,NA,58,0,0,2,2,0,0,1,0,0,0,0,0
2024,8,"NE","REG","NYJ",18,30,155,0,0,2,-19,0,0,267,78,7,-0.0581149021061287,-2.47422261484738,1,31,112,3,2,0,11,2.41985899937572,0,18,29,155,0,0,0,267,78,7,4.2038989614914,1,0,29,4,30,2,10,1,1,9,5,0,0,3,0,0,0,0,2,2,0,0,0,5,50,4,3,73,1,17,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,"23",NA,NA,23,0,0,2,2,0,0,1,0,0,0,0,0
2024,8,"NO","REG","LAC",22,42,281,0,0,5,-32,0,0,301,124,9,-10.8430050559164,-14.638553481353,0,21,117,0,0,0,4,-2.70975130290026,0,22,38,281,0,0,0,301,124,9,-3.12103426476052,0,0,45,1,15,6,49,1,3,23,7,0,0,4,0,0,1,0,0,0,0,0,0,7,66,6,4,30,2,63,2,3,1,0,43,0.666666666666667,0,0,0,2,0,0,0,0,0,1,0,0,"40;43","44",NA,83,44,0,0,0,0,0,NA,0,0,0,0,0
2024,8,"NYG","REG","PIT",24,38,264,0,1,4,-27,1,1,334,106,10,-1.20344384804661,3.26179684819402,0,25,157,1,0,0,7,4.16107756574638,0,24,37,264,0,0,0,334,106,10,8.74347826112468,0,0,36,5,33,5,25,1,4,19,8,0,0,2,0,0,0,0,0,0,1,1,0,11,65,5,1,2,3,100,4,4,0,0,48,1,0,1,1,2,0,0,0,0,0,0,0,0,"29;39;44;48",NA,NA,160,0,0,0,0,0,0,NA,0,0,0,0,0
2024,8,"NYJ","REG","NE",17,28,233,2,0,1,-9,0,0,274,67,12,4.21573919234711,8.2911593914032,0,28,112,1,1,0,7,1.59657804085873,0,17,25,233,2,0,0,274,67,12,8.7133342010642,0,0,31,10,30,5,17,1,2,19,4,0,0,3,0,0,0,0,2,3,0,0,0,8,55,6,4,71,0,0,1,2,1,0,29,0.5,0,1,0,0,0,0,0,0,0,1,0,0,"29","44",NA,29,44,0,1,2,1,0,0.5,0,0,0,0,0
2024,8,"PHI","REG","CIN",16,20,236,1,0,0,0,0,0,173,77,10,14.4045603687321,19.4924089469408,0,39,161,3,0,0,14,5.53378399690607,0,16,19,236,1,0,0,173,77,10,15.0969166897615,0,0,34,5,17,2,5,3,1,12,4,1,0,6,0,0,0,0,0,0,1,1,0,4,40,4,0,0,2,59,3,3,0,0,49,1,0,0,1,2,0,0,0,0,0,0,0,0,"39;49;47",NA,NA,135,0,0,4,4,0,0,1,0,0,0,0,0
2024,8,"PIT","REG","NYG",20,28,278,1,0,4,-19,1,1,257,101,12,3.76213792070395,11.759595517759,0,31,167,0,0,0,6,1.36218889435986,0,20,27,278,1,0,0,257,101,12,12.8885282461684,0,1,35,6,34,6,31,1,4,27,12,1,5,4,0,0,0,0,0,0,1,1,0,5,50,3,2,73,0,0,4,4,0,0,31,1,0,3,1,0,0,0,0,0,0,0,0,0,"31;25;27;27",NA,NA,110,0,0,2,2,0,0,1,0,0,0,0,0
2024,8,"SEA","REG","BUF",21,29,212,0,1,1,-11,0,0,85,136,13,1.15311450505527,3.12613579961989,0,17,32,1,0,0,5,-10.8821161382075,0,21,27,212,0,0,0,85,136,13,3.54206296504838,0,0,42,4,24,0,0,0,0,0,0,1,33,4,0,1,0,0,2,3,0,0,0,11,82,5,2,0,1,25,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,"38",NA,NA,38,0,0,1,1,0,0,1,0,0,0,0,0
2024,8,"SF","REG","DAL",18,26,260,1,0,2,-14,1,0,193,146,9,7.32197710715984,2.90219879150391,0,36,223,2,0,0,10,3.18903561079958,0,18,25,260,1,0,0,193,146,9,10.6440224952009,0,0,34,2,22,3,9,2,2,7,8,2,0,4,0,0,0,0,1,1,0,0,0,9,73,4,2,22,2,59,3,3,0,0,50,1,0,0,0,2,1,0,0,0,0,0,0,0,"50;44;41",NA,NA,135,0,0,3,3,0,0,1,0,0,0,0,0
2024,8,"TB","REG","ATL",37,50,330,3,2,0,0,0,0,363,191,16,8.49093466914015,11.4598905910616,0,22,102,0,2,1,8,-2.70551516237902,0,37,46,330,3,0,0,363,191,16,10.3820194779964,0,0,31,5,39,6,18,0,2,11,4,0,0,1,0,0,1,0,1,1,0,0,0,6,45,5,2,31,1,20,1,1,0,0,52,1,0,0,0,0,1,0,0,0,0,0,0,0,"52",NA,NA,52,0,0,3,3,0,0,1,0,0,0,0,0
2024,8,"TEN","REG","DET",22,38,266,1,2,1,-8,0,0,365,79,12,-12.4751850617758,-6.42068770370985,0,32,158,1,1,1,9,-3.49236299801851,0,22,38,266,1,1,1,365,79,12,-15.728550634085,0,0,28,5,27,7,37,2,4,33,5,0,0,1,0,1,0,0,1,1,0,0,0,8,60,2,3,24,1,29,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2,2,0,0,1,0,0,0,0,0
2024,8,"WAS","REG","CHI",21,38,326,1,0,2,-13,0,0,457,102,15,6.43808670290933,-0.867368894464826,0,32,168,0,0,0,6,-1.04139372357167,0,21,34,326,1,0,0,457,102,15,13.4815461277072,0,0,35,5,21,5,30,0,3,26,8,0,0,1,0,1,0,0,1,1,1,1,0,5,30,6,2,29,2,47,4,5,1,0,47,0.8,0,2,1,1,0,0,0,0,0,0,1,0,"27;30;28;47","51",NA,132,51,0,0,0,0,0,NA,0,0,0,0,0
2024,9,"ARI","REG","CHI",13,20,154,0,0,3,-17,0,0,126,96,7,-1.32383254964935,-0.0922679901123047,0,34,213,3,1,1,11,3.33945008651981,0,13,19,154,0,1,1,126,96,7,-2.2542227127995,0,0,40,5,21,5,34,1,6,45,12,0,0,4,0,0,1,0,0,0,0,0,0,2,15,2,4,65,0,0,2,2,0,0,55,1,0,1,0,0,1,0,0,0,0,0,0,0,"29;55",NA,NA,84,0,0,3,3,0,0,1,0,0,0,0,0
2024,9,"ATL","REG","DAL",19,24,222,3,0,2,-12,1,1,136,144,12,7.45433202972356,11.6405107080936,0,30,100,1,1,0,7,-4.11421936692204,0,19,24,222,3,1,0,136,144,12,13.9993720102357,0,0,41,4,26,5,17,0,3,7,8,0,0,4,0,0,0,0,2,3,0,0,0,4,26,2,1,5,4,95,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,3,3,0,0,1,0,0,0,0,0
2024,9,"BAL","REG","DEN",16,19,280,3,0,1,-11,0,0,150,139,12,19.339015614314,16.4711407924953,0,34,127,2,1,0,8,2.68651319409845,0,16,19,280,3,0,0,150,139,12,22.6469354552245,0,0,43,3,25,5,30,0,4,28,5,1,1,7,0,0,0,0,2,2,0,0,0,6,53,4,1,21,1,30,2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,"33;37",NA,NA,70,0,0,5,5,0,0,1,0,0,0,0,0
2024,9,"BUF","REG","MIA",25,39,235,3,1,1,-4,0,0,140,182,15,8.92641708365423,-2.33201839857631,1,19,94,0,0,0,5,0.732441172625353,0,25,36,235,3,0,0,140,182,15,10.8967458128667,1,0,40,6,26,5,35,1,1,7,2,0,0,1,0,0,0,0,0,0,1,1,0,4,40,6,1,29,0,0,3,3,0,0,61,1,0,0,0,2,0,1,0,0,0,0,0,0,"40;49;61",NA,NA,150,0,0,1,2,1,0,0.5,1,1,0,0,61
2024,9,"CAR","REG","NO",16,26,171,1,1,1,-5,0,0,207,106,8,-0.559003095669398,1.65942398210366,0,23,80,2,0,0,5,-1.23736809787806,0,16,24,171,1,0,0,207,106,8,3.51813386601862,0,0,39,3,45,5,10,0,1,6,5,0,0,2,0,0,0,0,0,0,0,0,0,6,55,2,2,24,3,53,1,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,"48",NA,NA,48,0,0,2,2,0,0,1,0,0,0,0,0
2024,9,"CHI","REG","ARI",22,41,217,0,0,6,-45,0,0,369,87,11,-10.9119495510745,-4.82404993640052,0,23,69,0,0,0,5,-4.82521537540015,0,22,36,217,0,1,0,369,87,11,2.29059339781129,0,0,33,6,28,5,21,1,3,17,3,0,0,3,0,0,0,0,0,0,2,2,0,6,33,4,2,13,0,0,3,3,0,0,53,1,0,1,0,0,2,0,0,0,0,0,0,0,"29;53;53",NA,NA,135,0,0,0,0,0,0,NA,0,0,0,0,0
2024,9,"CIN","REG","LV",27,39,251,5,1,1,-8,0,0,206,155,18,7.01667318537007,5.95919586516716,0,31,130,0,0,0,5,-0.903361656964989,0,27,37,251,5,0,0,206,155,18,10.9330711769021,0,0,31,4,26,7,44,1,5,41,13,0,0,4,0,0,0,0,0,0,2,2,0,7,60,4,3,26,2,43,2,2,0,0,44,1,0,1,0,1,0,0,0,0,0,0,0,0,"44;27",NA,NA,71,0,0,5,5,0,0,1,0,0,0,0,0
2024,9,"CLE","REG","LAC",26,46,235,1,3,6,-22,1,0,410,46,14,-20.9643222895208,-8.49881450767102,0,24,79,0,0,0,6,0.384352295426652,0,26,46,235,1,0,0,410,46,14,-14.5025651830922,0,0,32,6,20,10,38,0,6,36,11,0,0,4,0,0,0,0,1,1,0,0,0,4,25,2,5,49,2,47,1,2,0,1,38,0.5,0,0,1,0,0,0,0,0,0,0,0,0,"38",NA,"51",38,0,51,1,1,0,0,1,0,0,0,0,0
2024,9,"DAL","REG","ATL",31,50,248,2,0,3,-7,0,0,301,130,13,-5.00136914216481,-6.37027403960625,1,21,137,0,1,0,9,4.51600970432628,0,31,48,248,2,0,0,301,130,13,-1.42685793196351,1,0,32,2,30,7,22,2,2,12,4,0,0,3,0,0,0,0,1,1,1,1,0,9,55,6,3,37,1,28,2,2,0,0,57,1,0,0,1,0,1,0,0,0,0,0,0,0,"34;57",NA,NA,91,0,0,1,1,0,0,1,0,0,0,0,0
2024,9,"DEN","REG","BAL",20,34,225,1,1,4,-28,0,0,255,100,10,-7.56233344662234,-2.81384203470115,0,30,122,0,0,0,6,-3.21271709410939,0,20,33,225,1,0,0,255,100,10,1.21625849457577,0,0,29,7,31,4,22,1,1,11,1,0,0,1,0,0,0,0,0,0,0,0,0,9,71,0,1,18,4,116,1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,"37",NA,NA,37,0,0,1,1,0,0,1,0,0,0,0,0
2024,9,"DET","REG","GB",18,22,145,1,0,1,-8,0,0,81,87,8,5.94298053842137,18.0871737003326,0,32,124,1,0,0,8,-3.0453968999791,0,18,20,145,1,0,0,81,87,8,9.2053444776102,0,0,32,6,22,1,1,0,0,0,2,1,27,3,1,0,0,0,0,0,0,0,0,4,36,2,0,0,2,66,1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,"27",NA,NA,27,0,0,3,3,0,0,1,0,0,0,0,0
2024,9,"GB","REG","DET",23,39,273,0,1,0,0,0,0,364,91,10,-3.08127624372688,-0.190767766656101,1,23,138,1,3,0,10,2.09153518505166,0,23,37,273,0,0,0,364,91,10,-1.97878210688911,1,0,24,7,41,3,15,0,1,8,4,0,0,0,0,0,0,0,3,5,0,0,0,10,67,6,2,7,2,53,2,3,1,0,38,0.666666666666667,0,0,2,0,0,0,0,0,0,1,0,0,"30;38","46",NA,68,46,0,0,0,0,0,NA,0,0,0,0,0
2024,9,"HOU","REG","NYJ",11,31,191,0,0,8,-56,1,1,484,61,6,-14.1637931904952,-15.746653645203,0,36,187,1,0,0,11,8.59026288901805,0,11,29,191,0,0,0,484,61,6,3.43024374767783,0,0,28,1,23,7,28,1,2,18,4,0,0,4,0,2,0,0,0,0,0,0,0,7,60,4,1,0,4,106,2,4,2,0,54,0.5,0,1,0,0,1,0,0,1,0,0,1,0,"54;29","56;27",NA,83,83,0,1,1,0,0,1,0,0,0,0,0
2024,9,"IND","REG","MIN",16,27,179,0,1,3,-20,0,0,209,65,9,-8.77537292842407,-10.5346676376131,0,19,68,0,1,1,4,-6.88307392848483,0,16,27,179,0,0,0,209,65,9,-5.70095710835539,0,0,48,8,22,8,45,1,4,30,7,2,20,2,0,0,0,0,0,0,1,1,1,7,50,6,1,12,0,0,2,3,1,0,54,0.666666666666667,0,0,0,1,1,0,0,0,0,0,1,0,"42;54","53",NA,96,53,0,1,1,0,0,1,0,0,0,0,0
2024,9,"JAX","REG","PHI",16,31,169,0,2,2,-14,0,0,283,48,9,-8.78526806831336,-9.40536846717199,2,18,60,2,0,0,4,-0.5025161189551,0,16,30,169,0,0,0,283,48,9,-3.55098901537689,2,0,50,3,19,6,26,0,3,20,3,0,0,2,0,1,0,0,0,0,1,1,1,4,17,5,3,11,2,69,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,1,0,0,1,0,0,0,0,0
2024,9,"KC","REG","TB",34,44,291,3,0,4,-31,0,0,276,142,19,16.1055098749386,12.3851616467748,0,35,124,1,0,0,9,-0.781160947663011,0,34,42,291,3,1,1,276,142,19,19.653837234164,0,0,32,3,19,3,5,0,2,11,4,0,0,4,0,0,0,0,0,0,0,0,0,3,30,4,1,30,0,0,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,"40",NA,NA,40,0,0,3,3,0,0,1,0,0,0,0,0
2024,9,"LA","REG","SEA",25,44,298,2,1,0,0,0,0,436,108,13,3.87341850752017,-3.02550076019197,0,24,68,0,2,0,5,-5.75855931718986,0,25,42,298,2,0,0,436,108,13,4.74596858257899,0,0,42,3,31,8,67,0,7,46,11,3,103,8,1,1,0,0,3,4,0,0,0,8,83,4,4,17,3,69,2,2,0,0,38,1,0,1,1,0,0,0,0,0,0,0,0,0,"38;21",NA,NA,59,0,0,2,2,0,0,1,0,0,0,0,0
2024,9,"LAC","REG","CLE",18,27,282,2,0,6,-36,0,0,270,129,10,1.32420072042493,8.32660908882435,0,23,96,2,0,0,3,0.376402927737217,0,18,26,282,2,0,0,270,129,10,8.14085517056862,0,0,41,7,29,8,29,1,6,22,9,3,19,12,0,0,0,0,0,0,0,0,0,5,35,4,2,64,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"44",NA,0,44,0,3,4,1,0,0.75,0,0,0,0,0
2024,9,"LV","REG","CIN",21,33,198,1,0,5,-41,1,1,257,87,10,-9.58770875370828,1.66803374886513,0,21,60,1,1,1,5,-7.20074415795783,0,21,32,198,1,0,0,257,87,10,3.70208568079397,0,0,33,9,41,2,2,0,1,8,7,1,29,7,1,0,0,0,0,1,0,0,0,6,51,6,2,30,0,0,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,"46",NA,NA,46,0,0,3,3,0,0,1,0,0,0,0,0
2024,9,"MIA","REG","BUF",25,28,231,2,0,1,-7,0,0,137,122,14,17.5443281268941,21.2830561178702,0,31,149,1,1,1,10,0.484194190530284,0,25,27,231,2,0,0,137,122,14,19.9249548631029,0,0,30,6,20,4,15,0,1,4,3,1,0,2,0,0,0,0,0,0,0,0,0,8,57,1,1,-1,2,55,2,2,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,"39;23",NA,NA,62,0,0,3,3,0,0,1,0,0,0,0,0
2024,9,"MIN","REG","IND",29,35,312,3,2,4,-30,1,1,235,125,17,-3.1343714776979,20.2860647981817,0,32,133,0,0,0,10,-1.4637295420398,0,29,33,312,3,0,0,235,125,17,12.1539263599604,0,0,24,4,22,4,24,0,3,20,7,1,0,5,0,0,0,0,0,0,1,1,0,3,41,4,1,15,0,0,0,2,2,0,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,"53;31",NA,0,84,0,3,3,0,0,1,0,0,0,0,0
2024,9,"NE","REG","TEN",29,41,206,1,2,4,-21,1,1,301,134,10,-11.3906480868477,5.79899159761576,0,20,110,1,1,0,8,5.37217267724918,0,29,39,206,1,0,0,301,134,10,-0.296459131244247,0,0,44,5,29,5,21,2,1,7,4,1,0,4,0,0,0,0,1,2,0,0,0,8,58,7,2,69,0,0,1,2,1,0,52,0.5,0,0,0,0,1,0,0,0,0,0,1,0,"52","56",NA,52,56,0,2,2,0,0,1,0,0,0,0,0
2024,9,"NO","REG","CAR",18,32,236,1,0,1,-6,0,0,205,159,12,2.26067064135251,-0.883878980364118,0,41,197,1,0,0,12,7.35837564285612,0,18,28,236,1,0,0,205,159,12,5.97148726499555,0,0,27,3,23,5,19,0,1,5,4,1,0,4,0,0,0,0,0,0,0,0,0,10,109,6,1,7,3,59,3,3,0,0,51,1,0,1,1,0,1,0,0,0,0,0,0,0,"29;33;51",NA,NA,113,0,0,1,1,0,0,1,0,0,0,0,0
2024,9,"NYG","REG","WAS",20,26,174,2,0,2,-12,1,1,193,41,10,-1.96801251920965,8.95662754774094,0,31,164,1,0,0,12,8.37353407533374,0,20,26,174,2,0,0,193,41,10,9.71708651841618,0,0,26,5,39,3,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,51,3,2,12,5,125,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,"31",NA,NA,31,0,0,1,1,0,0,1,0,0,0,0,0
2024,9,"NYJ","REG","HOU",22,32,211,3,0,2,-18,0,0,185,112,11,8.60553915501805,-1.25335762277246,0,21,100,0,2,1,5,-7.93565876892535,0,22,32,211,3,0,0,185,112,11,12.3190574099426,0,0,45,3,21,10,53,1,8,56,11,0,0,4,0,0,0,0,1,1,1,1,0,9,83,2,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,3,3,0,0,1,0,0,0,0,0
2024,9,"PHI","REG","JAX",18,24,230,2,0,3,-20,0,0,237,60,11,4.1836919014232,12.3630648073943,0,46,237,2,1,1,10,-2.80271311370734,0,18,23,230,2,0,0,237,60,11,12.4441251999089,0,0,27,1,21,3,16,1,2,14,3,2,0,9,0,0,0,0,0,0,1,1,0,8,67,2,0,0,1,34,1,2,1,0,43,0.5,0,0,0,1,0,0,0,0,0,0,1,0,"43","57",NA,43,57,0,1,1,0,0,1,0,0,0,0,0
2024,9,"SEA","REG","LA",21,34,363,3,3,7,-46,0,0,349,143,14,-5.46529631217709,0.480766857371616,0,33,107,0,1,0,6,-12.6777691274183,0,21,34,363,3,0,0,349,143,14,3.88068640552228,0,0,37,4,32,5,10,1,0,0,7,1,0,8,0,0,0,0,2,4,0,0,0,12,95,4,2,13,1,32,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2,3,0,1,0.666666666666667,0,0,0,0,0
2024,9,"TB","REG","KC",23,31,200,2,0,2,-11,0,0,141,125,8,7.63886383807598,3.16227472597553,0,19,95,1,0,0,8,2.21740124881035,0,23,31,200,2,0,0,141,125,8,9.40864928162969,0,0,50,4,36,8,46,1,4,31,7,0,0,3,0,0,0,0,0,0,1,1,0,6,50,4,2,18,1,46,1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,"47",NA,NA,47,0,0,3,3,0,0,1,0,0,0,0,0
2024,9,"TEN","REG","NE",20,33,240,2,1,1,-7,0,0,309,81,13,5.17484951857477,9.53728457291921,0,39,167,0,1,0,11,-4.36118566792799,0,20,27,240,2,0,0,309,81,13,10.8948964615702,0,0,33,6,30,9,26,1,4,21,9,2,19,7,0,1,0,0,3,3,1,1,0,10,67,5,1,7,2,47,2,2,0,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,"21;25",NA,NA,46,0,0,2,2,0,0,1,0,0,0,0,0
2024,9,"WAS","REG","NYG",15,22,209,2,0,0,0,0,0,132,107,8,9.80972033237716,11.9279274815007,0,38,149,1,0,0,11,2.09436811547494,0,15,19,209,2,0,0,132,107,8,13.9131306209601,0,0,34,4,42,4,23,1,2,12,4,0,0,3,0,0,0,0,0,0,1,1,0,5,52,3,1,8,1,35,2,2,0,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,"31;20",NA,NA,51,0,0,3,3,0,0,1,0,0,0,0,0
2024,10,"ARI","REG","NYJ",22,24,266,1,0,1,-7,1,0,111,180,15,17.9805560815926,18.1285546471675,0,32,147,3,0,0,12,3.02087381359888,0,22,24,266,1,0,0,111,180,15,19.4861014731773,0,0,32,1,17,5,25,1,3,23,5,0,0,6,0,0,0,0,1,1,1,1,0,5,58,3,0,0,0,0,1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,"37",NA,NA,37,0,0,4,4,0,0,1,0,0,0,0,0
2024,10,"ATL","REG","NO",23,38,306,0,1,3,-19,2,0,429,64,12,-1.24544648906194,-2.86156817062481,0,32,181,2,0,0,10,6.62835415976588,0,23,37,306,0,0,0,429,64,12,4.0455447724813,0,0,27,1,29,2,3,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,6,45,6,1,8,5,143,1,4,2,1,27,0.25,0,1,0,0,0,0,0,0,0,1,1,0,"27","53;46","35",27,99,35,2,2,0,0,1,0,0,0,0,0
